index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition,halide_result,halide_time
5704,( max ( / ( min ( + ( * ( / ( - ( max v0 8 ) 1 ) 8 ) 8 ) ( + ( min v0 8 ) v1 ) ) ( + v0 v1 ) ) 2 ) ( / ( + ( + 7 ( - ( min ( + ( * ( / ( - ( max v0 8 ) 1 ) 8 ) 8 ) ( + ( min v0 8 ) v1 ) ) ( + v0 v1 ) ) 8 ) ) 1 ) 2 ) ),(/ (min (+ (* 8 (/ (+ (max v0 8) -1) 8)) (+ (min v0 8) v1)) (+ v0 v1)) 2),true,(/ (min (+ (* 8 (/ (+ (max v0 8) -1) 8)) (+ (min v0 8) v1)) (+ v0 v1)) 2),-1,93,67578,9673,5.005083703999998,Time Limit : 5.001943027,,( / ( min ( + ( * ( / ( - ( max v0 8 ) 1 ) 8 ) 8 ) ( + ( min v0 8 ) v1 ) ) ( + v0 v1 ) ) 2 ),16.0
5705,( - ( / ( + ( + v0 v1 ) 14 ) 8 ) ( / v1 8 ) ),"(/ (+ v0 (+ 14 (""%"" v1 8))) 8)",true,"(/ (+ v0 (+ 14 (""%"" v1 8))) 8)",-1,121,43398,10120,5.300220084999999,Time Limit : 5.298376841,,( - ( / ( + ( + v0 v1 ) 14 ) 8 ) ( / v1 8 ) ),5.0
5706,( + 7 ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) ),(+ 7 (/ (min (- (+ v0 v1) 770) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 126) 128) (/ v1 128)) 8) 1024))) 128)),true,(+ 7 (/ (min (- (+ v0 v1) 770) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 126) 128) (/ v1 128)) 8) 1024))) 128)),-1,82,120826,8521,5.0061499289999984,Time Limit : 5.0002536,,( + ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 7 ),7.0
5707,( max ( max ( / ( + ( + v0 v1 ) 6 ) 8 ) ( + ( * ( min ( + ( * ( / ( - v2 v3 ) 64 ) 64 ) v3 ) ( - v2 63 ) ) 2 ) 128 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 128 ) 128 ) v5 ) 127 ) v4 ) ),(max (/ (+ (+ v0 v1) 6) 8) (max (+ 2 (* v2 2)) v4)),true,(max (/ (+ (+ v0 v1) 6) 8) (max (+ 2 (* v2 2)) v4)),-1,76,61758,7044,5.0031359580000005,Time Limit : 5.000071031,,( max ( max ( / ( + ( + v0 v1 ) 6 ) 8 ) ( + ( * ( min ( + ( * ( / ( - v2 v3 ) 64 ) 64 ) v3 ) ( - v2 63 ) ) 2 ) 128 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 128 ) 128 ) v5 ) 127 ) v4 ) ),18.0
5708,( / ( + v0 v1 ) 2 ),(/ (+ v0 v1) 2),true,(/ (+ v0 v1) 2),-1,2,6,0,0.000118627,Saturation,,( / ( + v0 v1 ) 2 ),6.0
5709,( / ( + ( - ( + v0 v1 ) 64 ) 66 ) 4 ),(/ (+ v0 (+ v1 2)) 4),true,(/ (+ v0 (+ v1 2)) 4),-1,6,62,0,0.00048689,Saturation,,( / ( + ( + v0 v1 ) 2 ) 4 ),6.0
5710,( / ( - ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) ( min ( - v0 7 ) v1 ) ) 8 ),(/ (max (- v0 v1) 7) 8),true,(/ (max (- v0 v1) 7) 8),-1,75,76472,15051,6.075193941000001,Time Limit : 6.067464806,,( / ( - ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) ( min ( - v0 7 ) v1 ) ) 8 ),47.0
5711,( - ( max ( max ( + ( * ( max ( min ( + ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) 63 ) v0 ) ( min ( + ( + ( * ( / ( - v2 v3 ) 64 ) 64 ) v3 ) 63 ) v2 ) ) 2 ) 3 ) ( + v4 v5 ) ) ( min ( + ( + ( * ( / ( - ( - v6 v7 ) 1 ) 8 ) 8 ) v7 ) 8 ) v6 ) ) ( min ( min ( min ( min ( * ( min ( - v0 63 ) v1 ) 2 ) ( - ( * ( min ( min ( - ( min v0 v2 ) 63 ) v3 ) v1 ) 2 ) 1 ) ) ( - ( + ( min v4 256 ) v5 ) 256 ) ) ( - v6 8 ) ) v7 ) ),"(- (max (max (+ (* (max (min v0 (+ (+ v0 (""%"" (- v1 v0) 64)) 63)) (min v2 (+ 63 (+ v2 (""%"" (- v3 v2) 64))))) 2) 3) (+ v4 v5)) (min v6 (+ v7 (+ 8 (* 8 (/ (+ (- v6 v7) -1) 8)))))) (min v5 (min (+ (* 2 (min v1 (min v3 (+ (min v0 v2) -63)))) -1) (min (+ v6 -8) (min v7 (+ v4 (+ v5 -256)))))))",true,"(- (max (max (+ (* (max (min v0 (+ (+ v0 (""%"" (- v1 v0) 64)) 63)) (min v2 (+ 63 (+ v2 (""%"" (- v3 v2) 64))))) 2) 3) (+ v4 v5)) (min v6 (+ v7 (+ 8 (* 8 (/ (+ (- v6 v7) -1) 8)))))) (min v5 (min (+ (* 2 (min v1 (min v3 (+ (min v0 v2) -63)))) -1) (min (+ v6 -8) (min v7 (+ v4 (+ v5 -256)))))))",-1,82,96111,7627,5.067057891999999,Time Limit : 5.059330893,,( - ( max ( max ( + ( * ( max ( min ( + ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) 63 ) v0 ) ( min ( + ( + ( * ( / ( - v2 v3 ) 64 ) 64 ) v3 ) 63 ) v2 ) ) 2 ) 3 ) ( + v4 v5 ) ) ( min ( + ( + ( * ( / ( - ( - v6 v7 ) 1 ) 8 ) 8 ) v7 ) 8 ) v6 ) ) ( min ( min ( min ( min ( * ( min ( - v0 63 ) v1 ) 2 ) ( - ( * ( min ( min ( - ( min v0 v2 ) 63 ) v3 ) v1 ) 2 ) 1 ) ) ( - ( + ( min v4 256 ) v5 ) 256 ) ) ( - v6 8 ) ) v7 ) ),24.0
5712,( max ( + ( * v0 2 ) 2 ) ( / ( + ( + v1 v2 ) 14 ) 16 ) ),(max (+ 2 (+ v0 v0)) (/ (+ (+ v1 v2) 14) 16)),true,(max (+ 2 (+ v0 v0)) (/ (+ (+ v1 v2) 14) 16)),-1,114,47710,23662,5.003395255,Time Limit : 5.001055774,,( max ( / ( + ( + v1 v2 ) 14 ) 16 ) ( + ( * v0 2 ) 2 ) ),6.0
5713,( max ( min v0 ( - ( + v1 v2 ) 1 ) ) v1 ),(max v1 (min v0 (- (+ v1 v2) 1))),true,(max v1 (min v0 (- (+ v1 v2) 1))),-1,104,54937,19180,25.980811461000002,Time Limit : 25.976566786,,( max ( min ( - ( + v2 v1 ) 1 ) v0 ) v1 ),3.0
5714,( min ( - ( * ( min ( - v0 7 ) v1 ) 2 ) 1 ) ( - ( * ( + 0 ( min ( - v0 7 ) v1 ) ) 2 ) 1 ) ),(+ -1 (* (min (+ v0 -7) v1) 2)),true,(+ -1 (* (min (+ v0 -7) v1) 2)),-1,74,62588,46396,5.020555761,Time Limit : 5.017555937,,( - ( * ( min ( - v0 7 ) v1 ) 2 ) 1 ),3.0
5715,( min ( - ( * ( min ( - v0 31 ) v1 ) 2 ) 1 ) ( - ( / ( + ( min v2 64 ) v3 ) 4 ) 16 ) ),(min (+ (* (min (- v0 31) v1) 2) -1) (/ (+ v3 (min 0 (+ -64 v2))) 4)),true,(min (+ (* (min (- v0 31) v1) 2) -1) (/ (+ v3 (min 0 (+ -64 v2))) 4)),-1,111,51916,11745,5.004681526999998,Time Limit : 5.002124385,,( - ( min ( / ( + ( min v2 64 ) v3 ) 4 ) ( + ( * ( min ( - v0 31 ) v1 ) 2 ) 15 ) ) 16 ),78.0
5716,( max ( + ( * v0 2 ) 2 ) ( + ( * v0 2 ) 1 ) ),(+ 2 (+ v0 v0)),true,(+ 2 (+ v0 v0)),-1,59,45056,32347,5.002655676000001,Time Limit : 5.000813834,,( + ( * v0 2 ) 2 ),25.0
5717,( / ( + ( - ( / ( + ( min ( + ( * ( + v0 v1 ) 8 ) v2 ) ( + v3 1 ) ) ( + v4 v5 ) ) 2 ) 4 ) 1 ) 2 ),(/ (+ (/ (+ (min (+ (* (+ v0 v1) 8) v2) (+ v3 1)) (+ v4 v5)) 2) -3) 2),true,(/ (+ (/ (+ (min (+ (* (+ v0 v1) 8) v2) (+ v3 1)) (+ v4 v5)) 2) -3) 2),-1,98,57521,10825,5.003634277000001,Time Limit : 5.000022031,,( / ( - ( + ( min ( + ( * ( + v0 v1 ) 8 ) v2 ) ( + v3 1 ) ) ( + v4 v5 ) ) 6 ) 4 ),8.0
5718,( min ( / ( + v0 v1 ) 2 ) ( / ( + ( + v0 v1 ) 1 ) 2 ) ),(/ (+ v0 v1) 2),true,(/ (+ v0 v1) 2),-1,123,57580,23208,5.003835284999998,Time Limit : 5.002057755,,( / ( + v0 v1 ) 2 ),11.0
5719,( + ( - ( / ( + ( + v0 v1 ) 7 ) 8 ) ( / ( + ( + v0 v1 ) 2 ) 8 ) ) 1 ),"(/ (+ (""%"" (+ (+ v0 v1) 2) 8) 13) 8)",true,"(/ (+ (""%"" (+ (+ v0 v1) 2) 8) 13) 8)",-1,94,96332,8092,5.020925481000001,Time Limit : 5.015936701,,( / ( + ( % ( + ( + v0 v1 ) 2 ) 8 ) 13 ) 8 ),29.0
5720,( / ( + v0 v1 ) 2 ),(/ (+ v0 v1) 2),true,(/ (+ v0 v1) 2),-1,2,6,0,0.000117707,Saturation,,( / ( + v0 v1 ) 2 ),13.0
5721,( / ( - v0 v1 ) 64 ),(/ (- v0 v1) 64),true,(/ (- v0 v1) 64),-1,3,10,0,0.00015946099999999998,Saturation,,( / ( - v0 v1 ) 64 ),5.0
5722,( % ( + v0 v1 ) 2 ),"(""%"" (+ v0 v1) 2)",true,"(""%"" (+ v0 v1) 2)",-1,2,6,0,0.0001062,Saturation,,( % ( + v1 v0 ) 2 ),4.0
5723,( - ( / ( + v0 v1 ) 2 ) v2 ),(- (/ (+ v0 v1) 2) v2),true,(- (/ (+ v0 v1) 2) v2),-1,10,42,1,0.000847905,Saturation,,( - ( / ( + v0 v1 ) 2 ) v2 ),8.0
5724,( max ( max ( / ( + ( + v0 v1 ) 62 ) 64 ) ( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 2 ) ) v2 ),(max (/ (+ (+ v0 v1) 62) 64) (max (+ 2 (* 2 (/ (+ (+ v0 v1) 126) 128))) v2)),true,(max (/ (+ (+ v0 v1) 62) 64) (max (+ 2 (* 2 (/ (+ (+ v0 v1) 126) 128))) v2)),-1,100,64405,28465,5.003287817000001,Time Limit : 5.000184607,,( max ( max ( / ( + ( + v0 v1 ) 62 ) 64 ) ( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 2 ) ) v2 ),18.0
5725,( max ( max ( * ( max ( min ( + ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) 63 ) v0 ) ( + ( min ( + ( + ( * ( / ( - v2 v3 ) 64 ) 64 ) v3 ) 63 ) v2 ) 1 ) ) 2 ) ( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) 63 ) v0 ) 2 ) 1 ) ) ( + ( * ( + 7 ( + ( min ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) ( - v0 63 ) ) 56 ) ) 2 ) 2 ) ),(max (+ 1 (* (min (+ v1 (+ (* 64 (/ (- v0 v1) 64)) 63)) v0) 2)) (max (+ 2 (* (min (+ v1 (+ (* 64 (/ (- v0 v1) 64)) 63)) v0) 2)) (+ 2 (* (min v2 (+ 63 (+ v3 (* 64 (/ (- v2 v3) 64))))) 2)))),true,(max (+ 1 (* (min (+ v1 (+ (* 64 (/ (- v0 v1) 64)) 63)) v0) 2)) (max (+ 2 (* (min (+ v1 (+ (* 64 (/ (- v0 v1) 64)) 63)) v0) 2)) (+ 2 (* (min v2 (+ 63 (+ v3 (* 64 (/ (- v2 v3) 64))))) 2)))),-1,58,36534,5080,5.003125486999999,Time Limit : 5.001379864,,( + ( * ( max ( min ( + ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) 63 ) v0 ) ( min ( + ( + ( * ( / ( - v2 v3 ) 64 ) 64 ) v3 ) 63 ) v2 ) ) 2 ) 2 ),61.0
5726,( / ( + ( + 0 ( - ( + ( min v0 64 ) v1 ) 64 ) ) 7 ) 8 ),(/ (+ v1 (+ (min v0 64) -57)) 8),true,(/ (+ v1 (+ (min v0 64) -57)) 8),-1,98,115743,5384,5.007026219999998,Time Limit : 5.001216144,,( / ( - ( + ( min v0 64 ) v1 ) 57 ) 8 ),17.0
5727,( + 63 ( - ( + v0 v1 ) 64 ) ),(+ v0 (+ v1 -1)),true,(+ v0 (+ v1 -1)),-1,6,55,0,0.00042845299999999997,Saturation,,( - ( + v0 v1 ) 1 ),2.0
5728,( / ( / ( + ( + v0 v1 ) 1 ) 2 ) 2 ),(/ (/ (+ v1 (+ v0 1)) 2) 2),true,(/ (/ (+ v1 (+ v0 1)) 2) 2),-1,4,18,0,0.00022577300000000002,Saturation,,( / ( + ( + v0 v1 ) 1 ) 4 ),7.0
5729,( min ( + ( * ( / v0 128 ) 2 ) 2 ) ( - ( * ( / v0 128 ) 2 ) 1 ) ),(+ (* (/ v0 128) 2) -1),true,(+ (* (/ v0 128) 2) -1),-1,57,70516,5255,5.027924955,Time Limit : 5.024360321,,( - ( * ( / v0 128 ) 2 ) 1 ),10.0
5730,( / ( + v0 255 ) 256 ),(/ (+ v0 255) 256),true,(/ (+ v0 255) 256),-1,2,6,0,0.000113519,Saturation,,( / ( + v0 255 ) 256 ),3.0
5731,( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ) 8 ),(/ (- (/ (+ (+ v0 v1) 14) 16) (/ (+ (+ v1 (min v0 8)) -8) 16)) 8),true,(/ (- (/ (+ (+ v0 v1) 14) 16) (/ (+ (+ v1 (min v0 8)) -8) 16)) 8),-1,90,95195,24410,5.006396237999998,Time Limit : 5.000755537,,( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ) 8 ),8.0
5732,( && ( <= ( - v0 6 ) v1 ) ( <= ( + ( / ( - v0 v1 ) 8 ) 1 ) ( max ( / ( + ( - v0 v1 ) 1 ) 8 ) 0 ) ) ),-9,true,-9,-1,29,18,28186,3.2528463899999993,Saturation,,( && ( <= ( - v0 6 ) v1 ) ( <= ( + ( / ( - v0 v1 ) 8 ) 1 ) ( max ( / ( + ( - v0 v1 ) 1 ) 8 ) 0 ) ) ),27.0
5733,( / ( + v0 65 ) 2 ),(/ (+ v0 65) 2),true,(/ (+ v0 65) 2),-1,2,6,0,0.000130096,Saturation,,( / ( + v0 65 ) 2 ),2.0
5734,( / ( - v0 34 ) 16 ),(/ (- v0 34) 16),true,(/ (- v0 34) 16),-1,3,9,0,0.000152165,Saturation,,( / ( - v0 34 ) 16 ),7.0
5735,( - ( * ( - v0 v1 ) v2 ) v3 ),(- (* (- v0 v1) v2) v3),true,(- (* (- v0 v1) v2) v3),-1,17,148,32,0.004152520999999999,Saturation,,( - ( * ( - v0 v1 ) v2 ) v3 ),9.0
5736,( min ( * v0 2 ) ( + ( * v0 2 ) 1 ) ),(* v0 2),true,(* v0 2),-1,36,23236,2910,5.049987812,Time Limit : 5.046860724,,( * v0 2 ),8.0
5737,( max v0 0 ),(max 0 v0),true,(max 0 v0),-1,8,24,1,0.000631246,Saturation,,( max v0 0 ),21.0
5738,( + ( - ( + 64 0 ) 1 ) v0 ),(+ 63 v0),true,(+ 63 v0),-1,2,7,0,0.00010187600000000001,Saturation,,( + v0 63 ),5.0
5739,( max ( + ( min ( / ( - ( + v0 v1 ) 98 ) 16 ) ( + ( / v1 16 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / v1 16 ) ) 8 ) 8 ) ) ) 7 ) ( + 7 ( min ( / ( - ( + v0 v1 ) 98 ) 16 ) ( + ( / v1 16 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / v1 16 ) ) 8 ) 8 ) ) ) ) ),(+ 7 (/ (min (+ v0 (+ v1 -98)) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 14) 16) (/ v1 16)) 8) 128))) 16)),true,(+ 7 (/ (min (+ v0 (+ v1 -98)) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 14) 16) (/ v1 16)) 8) 128))) 16)),-1,58,58389,5716,5.0342184759999995,Time Limit : 5.03138679,,( + ( min ( / ( - ( + v0 v1 ) 98 ) 16 ) ( + ( / v1 16 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / v1 16 ) ) 8 ) 8 ) ) ) 7 ),12.0
5740,( min ( min ( min v0 v1 ) v2 ) v3 ),(min (min v0 v2) (min v1 v3)),true,(min (min v0 v2) (min v1 v3)),-1,6,54,0,0.000624254,Saturation,,( min ( min ( min v0 v1 ) v2 ) v3 ),8.0
5741,( + v0 255 ),(+ v0 255),true,(+ v0 255),-1,2,4,0,0.000102743,Saturation,,( + v0 255 ),2.0
5742,( - ( / ( + ( + v0 v1 ) 30 ) 16 ) ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ),(- (/ (+ v1 (+ v0 30)) 16) (/ (min v1 (- (+ v0 v1) 8)) 16)),true,(- (/ (+ v1 (+ v0 30)) 16) (/ (min v1 (- (+ v0 v1) 8)) 16)),-1,101,92042,15803,5.004190563000001,Time Limit : 5.000279124,,( - ( / ( + ( + v0 v1 ) 30 ) 16 ) ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ),5.0
5743,( + ( / ( - ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) ( min ( - v0 7 ) v1 ) ) 8 ) 1 ),"(/ (+ 8 (- (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)) (min v1 (- v0 7)))) 8)",true,"(/ (+ 8 (- (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)) (min v1 (- v0 7)))) 8)",-1,102,82938,15378,5.006214096,Time Limit : 5.001460087,,( + ( / ( - ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) ( min ( - v0 7 ) v1 ) ) 8 ) 1 ),68.0
5744,( - ( + ( min v0 8 ) v1 ) 8 ),(+ v1 (+ -8 (min v0 8))),true,(+ v1 (+ -8 (min v0 8))),-1,83,133630,12417,5.0088476989999995,Time Limit : 5.002807784,,( - ( + ( min v0 8 ) v1 ) 8 ),18.0
5745,( min ( - ( + ( / ( + ( min v0 8 ) v1 ) 4 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 2 ) 4 ) ( / ( + ( min v0 8 ) v1 ) 4 ) ) 2 ) 8 ) 8 ) ) 2 ) ( / ( - ( + v0 v1 ) 26 ) 4 ) ),"(min (+ (/ (+ (+ v0 v1) 2) 4) (""%"" (+ (/ (+ (min v0 8) v1) 4) (+ -2 (/ (+ (+ v0 v1) 2) -4))) 8)) (/ (+ (+ v0 v1) -26) 4))",true,"(min (+ (/ (+ (+ v0 v1) 2) 4) (""%"" (+ (/ (+ (min v0 8) v1) 4) (+ -2 (/ (+ (+ v0 v1) 2) -4))) 8)) (/ (+ (+ v0 v1) -26) 4))",-1,83,92557,4878,5.006933996999998,Time Limit : 5.001914563,,( min ( / ( - ( + v0 v1 ) 26 ) 4 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 4 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 2 ) 4 ) ( / ( + ( min v0 8 ) v1 ) 4 ) ) 2 ) 8 ) 8 ) ) 2 ) ),42.0
5746,( + ( * ( min ( - v0 63 ) v1 ) 2 ) 128 ),(+ (* (min (- v0 63) v1) 2) 128),true,(+ (* (min (- v0 63) v1) 2) 128),-1,84,151668,4627,5.010457703,Time Limit : 5.003392348,,( + ( * ( min ( - v0 63 ) v1 ) 2 ) 128 ),10.0
5747,( min ( + ( * 0 32 ) v0 ) ( - v1 31 ) ),(min v0 (- v1 31)),true,(min v0 (- v1 31)),-1,104,238797,16287,5.031280033,Time Limit : 5.008851861,,( min ( - v1 31 ) v0 ),26.0
5748,( / ( + ( + v0 v1 ) 2 ) 4 ),(/ (+ (+ v0 v1) 2) 4),true,(/ (+ (+ v0 v1) 2) 4),-1,4,17,0,0.000243214,Saturation,,( / ( + ( + v0 v1 ) 2 ) 4 ),3.0
5749,( max ( / ( + ( % v0 4 ) 7 ) 4 ) ( / ( + ( % ( + ( + v1 v0 ) 2 ) 4 ) 5 ) 4 ) ),"(/ (min (- -7 (""%"" v0 4)) (- -5 (""%"" (+ (+ v0 v1) 2) 4))) -4)",true,"(/ (min (- -7 (""%"" v0 4)) (- -5 (""%"" (+ (+ v0 v1) 2) 4))) -4)",-1,83,134267,6966,5.008618153,Time Limit : 5.001925933,,( / ( + ( max ( % ( + ( + v1 v0 ) 2 ) 4 ) ( + ( % v0 4 ) 2 ) ) 5 ) 4 ),13.0
5750,( max ( max ( / ( + ( + v0 v1 ) 6 ) 8 ) ( + ( * ( min ( + ( * ( / ( - v2 v3 ) 64 ) 64 ) v3 ) ( - v2 63 ) ) 2 ) 128 ) ) ( / ( + ( / ( + ( + v0 v1 ) 2 ) 4 ) 1 ) 2 ) ),(max (/ (+ (+ v0 v1) 6) 8) (max (+ 2 (* v2 2)) (/ (/ (+ (+ v0 v1) 6) 4) 2))),true,(max (/ (+ (+ v0 v1) 6) 8) (max (+ 2 (* v2 2)) (/ (/ (+ (+ v0 v1) 6) 4) 2))),-1,58,88592,10179,5.098357351,Time Limit : 5.094026663,,( max ( / ( + ( + v0 v1 ) 6 ) 8 ) ( + ( * ( min ( + ( * ( / ( - v2 v3 ) 64 ) 64 ) v3 ) ( - v2 63 ) ) 2 ) 128 ) ),14.0
5751,( - ( / ( - ( + v0 v1 ) 50 ) 8 ) ( / v1 8 ) ),"(/ (+ v0 (+ -50 (""%"" v1 8))) 8)",true,"(/ (+ v0 (+ -50 (""%"" v1 8))) 8)",-1,121,43399,9596,5.286536388,Time Limit : 5.284661281,,( - ( / ( - ( + v0 v1 ) 50 ) 8 ) ( / v1 8 ) ),8.0
5752,( min ( + ( / v0 4 ) ( * 0 8 ) ) ( / ( + v0 230 ) 4 ) ),(/ v0 4),true,(/ v0 4),-1,53,48348,8039,5.014126859999999,Time Limit : 5.01171484,,( / v0 4 ),7.0
5753,( <= v0 v1 ),(<= v0 v1),true,(<= v0 v1),-1,83,171286,15927,5.012179885999998,Time Limit : 5.003694248,,( <= v0 v1 ),2.0
5754,( max ( max ( / ( + v0 v1 ) 2 ) ( + ( * v2 2 ) 2 ) ) ( / ( + ( - ( + v0 v1 ) 1 ) 1 ) 2 ) ),(max (+ 2 (* 2 v2)) (/ (+ v0 v1) 2)),true,(max (+ 2 (* 2 v2)) (/ (+ v0 v1) 2)),-1,54,49497,8095,5.016432461000001,Time Limit : 5.014095594,,( max ( / ( + v0 v1 ) 2 ) ( + ( * v2 2 ) 2 ) ),10.0
5755,( min ( / v0 2 ) ( - ( * v1 2 ) 1 ) ),(min (/ v0 2) (- (+ v1 v1) 1)),true,(min (/ v0 2) (- (+ v1 v1) 1)),-1,85,119165,11238,5.007399745,Time Limit : 5.000235372,,( min ( / v0 2 ) ( - ( * v1 2 ) 1 ) ),3.0
5756,( / ( + ( + 0 ( - ( + ( min v0 64 ) v1 ) 64 ) ) 3 ) 4 ),(/ (+ v1 (+ (min v0 64) -61)) 4),true,(/ (+ v1 (+ (min v0 64) -61)) 4),-1,98,115745,5317,5.007460892999999,Time Limit : 5.001658333,,( / ( - ( + ( min v0 64 ) v1 ) 61 ) 4 ),5.0
5757,( min ( - v0 31 ) v1 ),(min (+ v0 -31) v1),true,(min (+ v0 -31) v1),-1,110,59805,11841,5.004696998000002,Time Limit : 5.002039702,,( min ( - v0 31 ) v1 ),2.0
5758,( && ( && ( && ( && 1 ( && ( != v0 v1 ) ( == v0 v1 ) ) ) ( && ( != v0 v1 ) ( == v2 v3 ) ) ) 1 ) 1 ),0,true,0,-1,34,513,2370,0.05109685300000001,Saturation,,0,21.0
5759,( + v0 255 ),(+ v0 255),true,(+ v0 255),-1,2,4,0,0.000101262,Saturation,,( + v0 255 ),1.0
5760,( min ( - ( min ( * ( min ( min ( min ( - v0 31 ) v1 ) ( - v2 7 ) ) v3 ) 2 ) ( + ( * ( min ( - v0 31 ) v1 ) 2 ) 3 ) ) 1 ) ( + ( * ( + 0 ( min ( - v0 31 ) v1 ) ) 2 ) 2 ) ),(+ (* (min (min (- v0 31) v1) (min (+ v2 -7) v3)) 2) -1),true,(+ (* (min (min (- v0 31) v1) (min (+ v2 -7) v3)) 2) -1),-1,46,45099,2219,5.419579798999999,Time Limit : 5.414626932,,( - ( min ( * ( min ( min ( min ( - v0 31 ) v1 ) ( - v2 7 ) ) v3 ) 2 ) ( + ( * ( min ( - v0 31 ) v1 ) 2 ) 3 ) ) 1 ),13.0
5761,( - ( / ( + ( min v0 64 ) v1 ) 2 ) 32 ),(+ (/ (+ v1 (min v0 64)) 2) -32),true,(+ (/ (+ v1 (min v0 64)) 2) -32),-1,99,105889,18723,5.010445009999999,Time Limit : 5.004821179,,( - ( / ( + ( min v0 64 ) v1 ) 2 ) 32 ),4.0
5762,( min ( - ( * ( min ( - v0 7 ) v1 ) 2 ) 1 ) ( + ( * ( + 0 ( min ( - v0 7 ) v1 ) ) 2 ) 1 ) ),(- (* (min (+ v0 -7) v1) 2) 1),true,(- (* (min (+ v0 -7) v1) 2) 1),-1,64,29185,32929,5.211775059000002,Time Limit : 5.208463864,,( - ( * ( min ( - v0 7 ) v1 ) 2 ) 1 ),35.0
5763,( - ( / ( + v0 v1 ) 8 ) v2 ),(- (/ (+ v0 v1) 8) v2),true,(- (/ (+ v0 v1) 8) v2),-1,10,42,1,0.000894644,Saturation,,( - ( / ( + v0 v1 ) 8 ) v2 ),4.0
5764,( - 256 v0 ),(- 256 v0),true,(- 256 v0),-1,3,8,0,0.000151675,Saturation,,( - 256 v0 ),4.0
5765,( + ( + ( / ( + v0 1 ) 2 ) v1 ) 0 ),(+ (/ (+ 1 v0) 2) v1),true,(+ (/ (+ 1 v0) 2) v1),-1,8,45,8,0.000872856,Saturation,,( + ( / ( + v0 1 ) 2 ) v1 ),14.0
5766,( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 12 ) 8 ),(/ (+ (+ -4 (max 4 (- (/ (+ v0 v1) 2) (/ v1 2)))) 12) 8),true,(/ (+ (+ -4 (max 4 (- (/ (+ v0 v1) 2) (/ v1 2)))) 12) 8),-1,90,102801,15076,5.008189135,Time Limit : 5.003089185,,( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 12 ) 8 ),6.0
